Timestamp,Open,High,Low,Close,Volume,Timestamp2
1692853500,19538.7,19539.3,19525.3,19526.5,0,2023-08-24 10:35:00+05:30
1692853800,19525.8,19527.2,19518.8,19524.8,0,2023-08-24 10:40:00+05:30
1692854100,19524.7,19526.5,19516.7,19525.9,0,2023-08-24 10:45:00+05:30
1692854400,19525.9,19530.2,19519.8,19521.6,0,2023-08-24 10:50:00+05:30
1692854700,19522.1,19522.2,19496.6,19498.6,0,2023-08-24 10:55:00+05:30
1692855000,19498.5,19504.1,19492.8,19503.8,0,2023-08-24 11:00:00+05:30
1692855300,19503.6,19508.8,19482.2,19483.7,0,2023-08-24 11:05:00+05:30
1692855600,19483.8,19489.7,19479.2,19487.1,0,2023-08-24 11:10:00+05:30
1692855900,19487.3,19487.3,19473.9,19475.1,0,2023-08-24 11:15:00+05:30
1692856200,19475.2,19481.9,19464.1,19470.8,0,2023-08-24 11:20:00+05:30
1692856500,19470.4,19479.2,19465.6,19473.3,0,2023-08-24 11:25:00+05:30
1692856800,19472.3,19476.3,19463.9,19475.4,0,2023-08-24 11:30:00+05:30
1692857100,19475.4,19481.1,19471.9,19473.8,0,2023-08-24 11:35:00+05:30
1692857400,19473.4,19487.4,19471.7,19487.1,0,2023-08-24 11:40:00+05:30
1692857700,19486.6,19489.3,19480.8,19483.0,0,2023-08-24 11:45:00+05:30
1692858000,19481.9,19486.9,19469.9,19469.9,0,2023-08-24 11:50:00+05:30
1692858300,19469.7,19474.8,19458.4,19470.2,0,2023-08-24 11:55:00+05:30
1692858600,19469.4,19474.2,19446.7,19453.1,0,2023-08-24 12:00:00+05:30
1692858900,19451.9,19455.7,19449.4,19452.2,0,2023-08-24 12:05:00+05:30
1692859200,19451.1,19458.4,19439.9,19457.9,0,2023-08-24 12:10:00+05:30
1692859500,19456.7,19459.3,19451.8,19456.6,0,2023-08-24 12:15:00+05:30
1692859800,19455.6,19459.8,19452.2,19456.1,0,2023-08-24 12:20:00+05:30
1692860100,19456.3,19457.0,19437.7,19440.2,0,2023-08-24 12:25:00+05:30
1692860400,19439.5,19463.6,19437.2,19463.3,0,2023-08-24 12:30:00+05:30
1692860700,19462.9,19469.9,19458.1,19468.3,0,2023-08-24 12:35:00+05:30
1692861000,19467.8,19469.2,19460.5,19466.2,0,2023-08-24 12:40:00+05:30
1692861300,19465.4,19470.3,19444.8,19448.2,0,2023-08-24 12:45:00+05:30
1692861600,19448.1,19453.4,19443.7,19445.5,0,2023-08-24 12:50:00+05:30
1692861900,19444.8,19454.9,19440.3,19446.1,0,2023-08-24 12:55:00+05:30
1692862200,19446.5,19453.9,19441.2,19451.8,0,2023-08-24 13:00:00+05:30
1692862500,19451.3,19452.9,19431.6,19434.1,0,2023-08-24 13:05:00+05:30
1692862800,19434.7,19437.4,19426.3,19430.2,0,2023-08-24 13:10:00+05:30
1692863100,19430.2,19435.1,19417.5,19420.3,0,2023-08-24 13:15:00+05:30
1692863400,19419.9,19429.4,19418.0,19421.6,0,2023-08-24 13:20:00+05:30
1692863700,19422.2,19423.1,19410.9,19418.2,0,2023-08-24 13:25:00+05:30
1692864000,19418.0,19436.5,19416.1,19434.2,0,2023-08-24 13:30:00+05:30
1692864300,19433.7,19436.5,19413.8,19415.8,0,2023-08-24 13:35:00+05:30
1692864600,19414.1,19420.3,19405.4,19419.9,0,2023-08-24 13:40:00+05:30
1692864900,19419.2,19435.2,19417.2,19427.9,0,2023-08-24 13:45:00+05:30
1692865200,19427.7,19435.9,19425.9,19435.9,0,2023-08-24 13:50:00+05:30
1692865500,19434.8,19436.0,19414.7,19417.1,0,2023-08-24 13:55:00+05:30
1692865800,19414.6,19425.9,19413.2,19424.9,0,2023-08-24 14:00:00+05:30
1692866100,19423.1,19431.7,19421.9,19427.2,0,2023-08-24 14:05:00+05:30
1692866400,19427.4,19441.8,19425.7,19440.8,0,2023-08-24 14:10:00+05:30
1692866700,19439.2,19441.0,19421.9,19423.6,0,2023-08-24 14:15:00+05:30
1692867000,19422.5,19425.3,19411.7,19411.7,0,2023-08-24 14:20:00+05:30
1692867300,19409.6,19437.8,19404.8,19437.6,0,2023-08-24 14:25:00+05:30
1692867600,19436.6,19438.9,19423.8,19431.3,0,2023-08-24 14:30:00+05:30
1692867900,19430.1,19430.2,19414.2,19418.5,0,2023-08-24 14:35:00+05:30
1692868200,19417.7,19427.3,19414.8,19419.0,0,2023-08-24 14:40:00+05:30
1692868500,19418.7,19419.4,19398.0,19403.7,0,2023-08-24 14:45:00+05:30
1692868800,19403.6,19406.8,19389.1,19403.0,0,2023-08-24 14:50:00+05:30
1692869100,19402.4,19403.9,19390.4,19398.6,0,2023-08-24 14:55:00+05:30
1692869400,19398.2,19404.4,19384.2,19402.5,0,2023-08-24 15:00:00+05:30
1692869700,19402.0,19405.2,19393.2,19396.8,0,2023-08-24 15:05:00+05:30
1692870000,19395.8,19400.2,19391.3,19397.1,0,2023-08-24 15:10:00+05:30
1692870300,19397.1,19397.4,19369.0,19375.2,0,2023-08-24 15:15:00+05:30
1692870600,19375.4,19384.6,19369.3,19373.6,0,2023-08-24 15:20:00+05:30
1692870900,19375.2,19386.5,19373.3,19380.4,0,2023-08-24 15:25:00+05:30
1692935100,19297.4,19311.8,19260.8,19272.2,0,2023-08-25 09:15:00+05:30
1692935400,19272.4,19316.2,19265.6,19314.5,0,2023-08-25 09:20:00+05:30
1692935700,19315.1,19327.4,19303.5,19326.2,0,2023-08-25 09:25:00+05:30
1692936000,19326.8,19332.2,19303.9,19305.3,0,2023-08-25 09:30:00+05:30
1692936300,19304.8,19316.4,19302.3,19314.8,0,2023-08-25 09:35:00+05:30
1692936600,19313.8,19331.3,19313.7,19316.8,0,2023-08-25 09:40:00+05:30
1692936900,19317.5,19325.3,19295.9,19297.6,0,2023-08-25 09:45:00+05:30
1692937200,19297.2,19322.2,19285.8,19321.2,0,2023-08-25 09:50:00+05:30
1692937500,19320.6,19336.8,19316.3,19332.9,0,2023-08-25 09:55:00+05:30
1692937800,19333.6,19338.2,19317.1,19332.8,0,2023-08-25 10:00:00+05:30
1692938100,19332.8,19339.6,19320.6,19321.4,0,2023-08-25 10:05:00+05:30
1692938400,19320.2,19322.7,19301.3,19304.5,0,2023-08-25 10:10:00+05:30
1692938700,19305.0,19305.6,19282.2,19284.4,0,2023-08-25 10:15:00+05:30
1692939000,19285.0,19286.2,19266.6,19275.2,0,2023-08-25 10:20:00+05:30
1692939300,19275.0,19278.8,19257.4,19258.7,0,2023-08-25 10:25:00+05:30
1692939600,19256.4,19256.4,19229.7,19237.8,0,2023-08-25 10:30:00+05:30
1692939900,19238.0,19262.3,19234.6,19261.3,0,2023-08-25 10:35:00+05:30
1692940200,19261.2,19269.4,19255.8,19256.4,0,2023-08-25 10:40:00+05:30
1692940500,19256.6,19262.1,19254.4,19258.1,0,2023-08-25 10:45:00+05:30
1692940800,19258.4,19261.8,19251.6,19257.2,0,2023-08-25 10:50:00+05:30
1692941100,19257.1,19259.6,19243.3,19248.3,0,2023-08-25 10:55:00+05:30
1692941400,19248.4,19261.2,19243.8,19261.2,0,2023-08-25 11:00:00+05:30
1692941700,19261.1,19278.6,19260.7,19271.8,0,2023-08-25 11:05:00+05:30
1692942000,19271.3,19274.5,19264.3,19265.4,0,2023-08-25 11:10:00+05:30
1692942300,19264.7,19276.3,19251.3,19275.2,0,2023-08-25 11:15:00+05:30
1692942600,19276.6,19309.7,19276.6,19308.1,0,2023-08-25 11:20:00+05:30
1692942900,19308.6,19316.7,19304.2,19312.8,0,2023-08-25 11:25:00+05:30
1692943200,19312.2,19313.8,19305.5,19310.4,0,2023-08-25 11:30:00+05:30
1692943500,19310.2,19310.2,19296.8,19304.8,0,2023-08-25 11:35:00+05:30
1692943800,19305.4,19318.1,19304.3,19316.6,0,2023-08-25 11:40:00+05:30
1692944100,19316.5,19329.1,19314.1,19323.0,0,2023-08-25 11:45:00+05:30
1692944400,19322.2,19323.8,19311.2,19313.5,0,2023-08-25 11:50:00+05:30
1692944700,19314.3,19317.6,19305.1,19308.2,0,2023-08-25 11:55:00+05:30
1692945000,19307.7,19314.8,19307.1,19308.4,0,2023-08-25 12:00:00+05:30
1692945300,19309.4,19311.2,19293.8,19293.8,0,2023-08-25 12:05:00+05:30
1692945600,19293.9,19309.8,19283.6,19283.6,0,2023-08-25 12:10:00+05:30
1692945900,19284.2,19285.8,19278.8,19281.3,0,2023-08-25 12:15:00+05:30
1692946200,19281.7,19294.1,19281.7,19290.8,0,2023-08-25 12:20:00+05:30
1692946500,19291.2,19296.4,19290.8,19291.4,0,2023-08-25 12:25:00+05:30
1692946800,19291.9,19307.8,19291.9,19307.0,0,2023-08-25 12:30:00+05:30
1692947100,19306.8,19311.0,19302.7,19305.1,0,2023-08-25 12:35:00+05:30
1692947400,19305.2,19310.2,19293.8,19295.5,0,2023-08-25 12:40:00+05:30
1692947700,19295.4,19298.6,19287.8,19290.7,0,2023-08-25 12:45:00+05:30
1692948000,19290.8,19291.6,19278.8,19283.2,0,2023-08-25 12:50:00+05:30
1692948300,19283.3,19303.1,19282.8,19298.1,0,2023-08-25 12:55:00+05:30
1692948600,19299.3,19304.4,19286.9,19286.9,0,2023-08-25 13:00:00+05:30
1692948900,19287.9,19298.2,19283.6,19290.1,0,2023-08-25 13:05:00+05:30
1692949200,19290.3,19295.7,19282.6,19294.3,0,2023-08-25 13:10:00+05:30
1692949500,19295.3,19311.7,19294.9,19310.6,0,2023-08-25 13:15:00+05:30
1692949800,19310.1,19311.9,19303.2,19303.4,0,2023-08-25 13:20:00+05:30
1692950100,19302.8,19304.8,19298.2,19298.4,0,2023-08-25 13:25:00+05:30
1692950400,19298.3,19302.6,19294.5,19299.0,0,2023-08-25 13:30:00+05:30
1692950700,19299.2,19301.7,19290.1,19294.1,0,2023-08-25 13:35:00+05:30
1692951000,19295.3,19308.2,19292.5,19304.5,0,2023-08-25 13:40:00+05:30
1692951300,19304.7,19305.4,19297.8,19300.3,0,2023-08-25 13:45:00+05:30
1692951600,19302.4,19303.9,19294.3,19297.2,0,2023-08-25 13:50:00+05:30
1692951900,19298.7,19302.8,19294.7,19298.2,0,2023-08-25 13:55:00+05:30
1692952200,19299.8,19303.1,19286.3,19301.2,0,2023-08-25 14:00:00+05:30
1692952500,19301.6,19309.0,19290.8,19290.8,0,2023-08-25 14:05:00+05:30
1692952800,19291.7,19293.3,19272.7,19273.7,0,2023-08-25 14:10:00+05:30
1692953100,19274.2,19275.1,19257.9,19262.4,0,2023-08-25 14:15:00+05:30
1692953400,19263.4,19269.6,19256.8,19265.4,0,2023-08-25 14:20:00+05:30
1692953700,19265.9,19285.7,19265.9,19277.8,0,2023-08-25 14:25:00+05:30
1692954000,19278.5,19282.2,19261.7,19263.8,0,2023-08-25 14:30:00+05:30
1692954300,19262.8,19271.3,19260.8,19260.8,0,2023-08-25 14:35:00+05:30
1692954600,19260.4,19265.2,19257.9,19263.1,0,2023-08-25 14:40:00+05:30
1692954900,19263.3,19274.8,19263.2,19263.8,0,2023-08-25 14:45:00+05:30
1692955200,19264.7,19278.6,19263.9,19277.2,0,2023-08-25 14:50:00+05:30
1692955500,19277.7,19282.8,19274.0,19282.8,0,2023-08-25 14:55:00+05:30
1692955800,19282.1,19296.1,19276.3,19291.8,0,2023-08-25 15:00:00+05:30
1692956100,19292.5,19300.2,19274.7,19285.3,0,2023-08-25 15:05:00+05:30
1692956400,19284.8,19285.4,19258.3,19263.2,0,2023-08-25 15:10:00+05:30
1692956700,19263.7,19267.3,19251.9,19255.5,0,2023-08-25 15:15:00+05:30
1692957000,19255.6,19256.2,19245.1,19247.2,0,2023-08-25 15:20:00+05:30
1692957300,19247.3,19248.9,19235.0,19244.3,0,2023-08-25 15:25:00+05:30
1693194300,19298.3,19328.0,19288.8,19294.1,0,2023-08-28 09:15:00+05:30
1693194600,19294.2,19294.3,19256.8,19272.2,0,2023-08-28 09:20:00+05:30
1693194900,19273.3,19278.4,19264.9,19269.6,0,2023-08-28 09:25:00+05:30
1693195200,19270.1,19285.8,19249.7,19282.8,0,2023-08-28 09:30:00+05:30
1693195500,19282.3,19290.9,19275.2,19279.4,0,2023-08-28 09:35:00+05:30
1693195800,19278.9,19298.8,19273.0,19298.0,0,2023-08-28 09:40:00+05:30
1693196100,19298.6,19314.7,19283.3,19283.3,0,2023-08-28 09:45:00+05:30
1693196400,19283.6,19287.6,19272.9,19282.0,0,2023-08-28 09:50:00+05:30
1693196700,19282.4,19288.2,19274.1,19278.6,0,2023-08-28 09:55:00+05:30
1693197000,19278.2,19283.1,19274.8,19279.7,0,2023-08-28 10:00:00+05:30
1693197300,19279.4,19286.9,19277.2,19282.5,0,2023-08-28 10:05:00+05:30
1693197600,19283.1,19292.8,19281.9,19291.6,0,2023-08-28 10:10:00+05:30
1693197900,19291.2,19306.2,19291.2,19301.8,0,2023-08-28 10:15:00+05:30
1693198200,19301.8,19304.8,19293.6,19293.6,0,2023-08-28 10:20:00+05:30
1693198500,19294.4,19307.9,19290.7,19307.9,0,2023-08-28 10:25:00+05:30
1693198800,19308.2,19317.7,19307.1,19317.7,0,2023-08-28 10:30:00+05:30
1693199100,19318.0,19324.0,19314.8,19321.3,0,2023-08-28 10:35:00+05:30
1693199400,19320.6,19322.1,19307.2,19310.6,0,2023-08-28 10:40:00+05:30
1693199700,19310.2,19314.6,19306.5,19313.3,0,2023-08-28 10:45:00+05:30
1693200000,19313.8,19314.7,19308.9,19310.9,0,2023-08-28 10:50:00+05:30
1693200300,19310.7,19313.3,19307.2,19308.3,0,2023-08-28 10:55:00+05:30
1693200600,19308.0,19319.8,19306.8,19316.4,0,2023-08-28 11:00:00+05:30
1693200900,19317.2,19318.1,19313.1,19315.9,0,2023-08-28 11:05:00+05:30
1693201200,19315.5,19318.5,19313.2,19316.6,0,2023-08-28 11:10:00+05:30
1693201500,19316.4,19329.1,19316.4,19324.2,0,2023-08-28 11:15:00+05:30
1693201800,19324.9,19324.9,19314.8,19316.8,0,2023-08-28 11:20:00+05:30
1693202100,19315.6,19324.8,19314.0,19320.3,0,2023-08-28 11:25:00+05:30
1693202400,19321.0,19323.7,19316.8,19323.5,0,2023-08-28 11:30:00+05:30
1693202700,19323.3,19325.4,19317.8,19317.8,0,2023-08-28 11:35:00+05:30
1693203000,19318.5,19321.7,19314.2,19321.1,0,2023-08-28 11:40:00+05:30
1693203300,19321.8,19322.3,19316.7,19320.2,0,2023-08-28 11:45:00+05:30
1693203600,19320.4,19321.6,19304.1,19304.2,0,2023-08-28 11:50:00+05:30
1693203900,19304.6,19311.4,19303.4,19310.7,0,2023-08-28 11:55:00+05:30
1693204200,19311.3,19317.2,19310.1,19314.4,0,2023-08-28 12:00:00+05:30
1693204500,19314.8,19318.5,19310.0,19318.5,0,2023-08-28 12:05:00+05:30
1693204800,19318.8,19319.1,19314.7,19315.7,0,2023-08-28 12:10:00+05:30
1693205100,19315.5,19319.3,19311.1,19318.6,0,2023-08-28 12:15:00+05:30
1693205400,19318.8,19323.9,19317.4,19319.3,0,2023-08-28 12:20:00+05:30
1693205700,19319.8,19324.9,19318.6,19322.6,0,2023-08-28 12:25:00+05:30
1693206000,19325.3,19342.9,19321.8,19337.1,0,2023-08-28 12:30:00+05:30
1693206300,19337.6,19345.9,19335.6,19339.6,0,2023-08-28 12:35:00+05:30
1693206600,19340.3,19341.2,19333.1,19337.2,0,2023-08-28 12:40:00+05:30
1693206900,19336.8,19343.2,19334.8,19338.4,0,2023-08-28 12:45:00+05:30
1693207200,19338.8,19342.4,19336.8,19341.2,0,2023-08-28 12:50:00+05:30
1693207500,19340.8,19346.3,19339.6,19341.1,0,2023-08-28 12:55:00+05:30
1693207800,19340.6,19341.8,19332.9,19339.7,0,2023-08-28 13:00:00+05:30
1693208100,19339.2,19344.2,19333.4,19336.7,0,2023-08-28 13:05:00+05:30
1693208400,19336.8,19339.0,19331.8,19333.5,0,2023-08-28 13:10:00+05:30
1693208700,19333.4,19344.8,19330.7,19343.3,0,2023-08-28 13:15:00+05:30
1693209000,19342.9,19351.9,19340.6,19350.5,0,2023-08-28 13:20:00+05:30
1693209300,19350.9,19354.4,19341.8,19349.6,0,2023-08-28 13:25:00+05:30
1693209600,19348.2,19350.4,19345.2,19346.2,0,2023-08-28 13:30:00+05:30
1693209900,19346.6,19355.0,19345.9,19350.8,0,2023-08-28 13:35:00+05:30
1693210200,19351.6,19356.7,19349.7,19350.2,0,2023-08-28 13:40:00+05:30
1693210500,19350.2,19353.3,19343.8,19347.9,0,2023-08-28 13:45:00+05:30
1693210800,19346.9,19349.1,19338.4,19342.8,0,2023-08-28 13:50:00+05:30
1693211100,19342.7,19346.8,19338.8,19341.7,0,2023-08-28 13:55:00+05:30
1693211400,19340.9,19363.9,19340.6,19363.2,0,2023-08-28 14:00:00+05:30
1693211700,19362.8,19366.8,19353.1,19353.7,0,2023-08-28 14:05:00+05:30
1693212000,19352.8,19357.1,19324.6,19336.1,0,2023-08-28 14:10:00+05:30
1693212300,19335.4,19340.3,19330.2,19332.3,0,2023-08-28 14:15:00+05:30
1693212600,19332.8,19335.2,19314.3,19315.6,0,2023-08-28 14:20:00+05:30
1693212900,19314.4,19327.3,19310.4,19325.3,0,2023-08-28 14:25:00+05:30
1693213200,19325.2,19328.9,19319.7,19320.7,0,2023-08-28 14:30:00+05:30
1693213500,19320.8,19325.9,19315.5,19316.5,0,2023-08-28 14:35:00+05:30
1693213800,19316.4,19323.1,19313.6,19319.7,0,2023-08-28 14:40:00+05:30
1693214100,19319.8,19331.3,19318.7,19331.3,0,2023-08-28 14:45:00+05:30
1693214400,19332.1,19338.1,19317.2,19328.1,0,2023-08-28 14:50:00+05:30
1693214700,19328.1,19333.3,19324.2,19331.9,0,2023-08-28 14:55:00+05:30
1693215000,19331.8,19334.5,19318.6,19320.5,0,2023-08-28 15:00:00+05:30
1693215300,19322.6,19322.6,19295.6,19301.8,0,2023-08-28 15:05:00+05:30
1693215600,19301.8,19311.4,19298.6,19300.8,0,2023-08-28 15:10:00+05:30
1693215900,19300.8,19308.8,19298.7,19307.2,0,2023-08-28 15:15:00+05:30
1693216200,19306.8,19309.9,19300.4,19305.4,0,2023-08-28 15:20:00+05:30
1693216500,19305.8,19305.8,19290.1,19302.7,0,2023-08-28 15:25:00+05:30
1693280700,19374.8,19377.9,19329.4,19332.9,0,2023-08-29 09:15:00+05:30
1693281000,19332.1,19343.5,19329.2,19342.3,0,2023-08-29 09:20:00+05:30
1693281300,19341.5,19344.8,19322.6,19323.6,0,2023-08-29 09:25:00+05:30
1693281600,19322.5,19339.9,19320.4,19339.8,0,2023-08-29 09:30:00+05:30
1693281900,19339.4,19353.8,19337.3,19353.1,0,2023-08-29 09:35:00+05:30
1693282200,19352.9,19356.5,19348.3,19349.4,0,2023-08-29 09:40:00+05:30
1693282500,19348.4,19351.2,19342.5,19342.6,0,2023-08-29 09:45:00+05:30
1693282800,19342.1,19355.4,19340.1,19354.6,0,2023-08-29 09:50:00+05:30
1693283100,19354.0,19354.7,19336.7,19338.6,0,2023-08-29 09:55:00+05:30
1693283400,19338.2,19340.2,19329.2,19330.8,0,2023-08-29 10:00:00+05:30
1693283700,19329.7,19335.2,19328.6,19334.7,0,2023-08-29 10:05:00+05:30
1693284000,19334.7,19340.5,19331.9,19340.2,0,2023-08-29 10:10:00+05:30
1693284300,19340.3,19340.8,19324.1,19325.2,0,2023-08-29 10:15:00+05:30
1693284600,19324.8,19327.2,19316.8,19318.1,0,2023-08-29 10:20:00+05:30
1693284900,19319.2,19322.3,19313.7,19318.6,0,2023-08-29 10:25:00+05:30
1693285200,19319.1,19331.9,19318.6,19331.7,0,2023-08-29 10:30:00+05:30
1693285500,19331.3,19335.6,19329.2,19335.0,0,2023-08-29 10:35:00+05:30
1693285800,19335.0,19336.5,19331.7,19335.9,0,2023-08-29 10:40:00+05:30
1693286100,19335.5,19339.0,19329.8,19335.8,0,2023-08-29 10:45:00+05:30
1693286400,19335.6,19336.4,19329.6,19330.1,0,2023-08-29 10:50:00+05:30
1693286700,19329.8,19342.5,19326.8,19342.1,0,2023-08-29 10:55:00+05:30
1693287000,19342.1,19344.2,19336.3,19337.9,0,2023-08-29 11:00:00+05:30
1693287300,19338.5,19339.7,19327.5,19328.8,0,2023-08-29 11:05:00+05:30
1693287600,19328.3,19332.1,19324.8,19326.4,0,2023-08-29 11:10:00+05:30
1693287900,19326.3,19327.0,19322.4,19325.2,0,2023-08-29 11:15:00+05:30
1693288200,19325.2,19332.1,19324.4,19332.1,0,2023-08-29 11:20:00+05:30
1693288500,19331.6,19335.8,19329.1,19332.8,0,2023-08-29 11:25:00+05:30
1693288800,19332.4,19337.4,19330.6,19333.1,0,2023-08-29 11:30:00+05:30
1693289100,19333.2,19334.9,19327.5,19331.3,0,2023-08-29 11:35:00+05:30
1693289400,19331.1,19340.3,19328.9,19340.3,0,2023-08-29 11:40:00+05:30
1693289700,19339.9,19343.5,19332.1,19337.4,0,2023-08-29 11:45:00+05:30
1693290000,19337.7,19338.0,19330.7,19332.8,0,2023-08-29 11:50:00+05:30
1693290300,19331.4,19333.0,19323.2,19331.2,0,2023-08-29 11:55:00+05:30
1693290600,19329.4,19339.9,19329.4,19338.9,0,2023-08-29 12:00:00+05:30
1693290900,19338.8,19347.3,19335.9,19346.6,0,2023-08-29 12:05:00+05:30
1693291200,19346.2,19348.7,19342.2,19345.1,0,2023-08-29 12:10:00+05:30
1693291500,19344.9,19350.6,19342.8,19349.5,0,2023-08-29 12:15:00+05:30
1693291800,19347.7,19353.6,19346.9,19350.4,0,2023-08-29 12:20:00+05:30
1693292100,19349.6,19357.7,19346.9,19356.1,0,2023-08-29 12:25:00+05:30
1693292400,19355.2,19358.0,19345.7,19349.4,0,2023-08-29 12:30:00+05:30
1693292700,19348.2,19354.0,19335.6,19336.3,0,2023-08-29 12:35:00+05:30
1693293000,19334.1,19344.1,19332.4,19342.2,0,2023-08-29 12:40:00+05:30
1693293300,19340.9,19343.3,19337.3,19341.2,0,2023-08-29 12:45:00+05:30
1693293600,19338.2,19346.6,19338.2,19346.4,0,2023-08-29 12:50:00+05:30
1693293900,19344.2,19353.1,19344.2,19353.1,0,2023-08-29 12:55:00+05:30
1693294200,19352.1,19360.4,19350.7,19354.5,0,2023-08-29 13:00:00+05:30
1693294500,19354.0,19360.7,19353.0,19360.2,0,2023-08-29 13:05:00+05:30
1693294800,19360.0,19361.0,19350.7,19352.8,0,2023-08-29 13:10:00+05:30
1693295100,19352.4,19356.2,19349.6,19354.8,0,2023-08-29 13:15:00+05:30
1693295400,19354.2,19357.2,19347.2,19348.2,0,2023-08-29 13:20:00+05:30
1693295700,19348.3,19361.3,19341.8,19361.3,0,2023-08-29 13:25:00+05:30
1693296000,19361.3,19361.8,19354.3,19358.7,0,2023-08-29 13:30:00+05:30
1693296300,19358.3,19359.1,19353.7,19357.8,0,2023-08-29 13:35:00+05:30
1693296600,19356.8,19361.7,19355.3,19358.6,0,2023-08-29 13:40:00+05:30
1693296900,19357.8,19359.3,19351.6,19358.8,0,2023-08-29 13:45:00+05:30
1693297200,19358.2,19358.7,19347.7,19350.9,0,2023-08-29 13:50:00+05:30
1693297500,19350.3,19355.7,19342.7,19344.7,0,2023-08-29 13:55:00+05:30
1693297800,19344.0,19354.9,19341.7,19354.1,0,2023-08-29 14:00:00+05:30
1693298100,19353.4,19355.9,19346.8,19354.7,0,2023-08-29 14:05:00+05:30
1693298400,19354.6,19354.9,19328.4,19330.4,0,2023-08-29 14:10:00+05:30
1693298700,19330.1,19331.9,19322.2,19329.8,0,2023-08-29 14:15:00+05:30
1693299000,19329.1,19331.8,19309.1,19314.8,0,2023-08-29 14:20:00+05:30
1693299300,19313.9,19319.8,19309.9,19319.8,0,2023-08-29 14:25:00+05:30
1693299600,19319.7,19330.0,19313.9,19329.4,0,2023-08-29 14:30:00+05:30
1693299900,19328.9,19333.2,19321.3,19323.6,0,2023-08-29 14:35:00+05:30
1693300200,19324.5,19325.6,19320.1,19323.5,0,2023-08-29 14:40:00+05:30
1693300500,19323.8,19330.2,19319.1,19322.2,0,2023-08-29 14:45:00+05:30
1693300800,19322.3,19330.4,19319.8,19328.3,0,2023-08-29 14:50:00+05:30
1693301100,19328.2,19329.7,19309.9,19314.0,0,2023-08-29 14:55:00+05:30
1693301400,19315.8,19336.9,19313.5,19334.4,0,2023-08-29 15:00:00+05:30
1693301700,19334.6,19343.2,19334.5,19343.2,0,2023-08-29 15:05:00+05:30
1693302000,19343.5,19344.1,19333.4,19341.4,0,2023-08-29 15:10:00+05:30
1693302300,19342.2,19344.2,19336.7,19340.5,0,2023-08-29 15:15:00+05:30
1693302600,19341.3,19357.0,19339.3,19355.2,0,2023-08-29 15:20:00+05:30
1693302900,19356.2,19357.3,19349.2,19352.9,0,2023-08-29 15:25:00+05:30
